,Student_ID,Age,Gender,Education_Level,Course_Name,Time_Spent_on_Videos,Quiz_Attempts,Quiz_Scores,Forum_Participation,Assignment_Completion_Rate,Engagement_Level,Final_Exam_Score,Learning_Style,Feedback_Score,Dropout_Likelihood,Adaptive_Rating
5045,S05046,17,Male,High School,Data Science,171,1,90,4,65,1,81,Auditory,1,0,1.4
5046,S05047,21,Female,High School,Python Basics,312,1,62,10,57,2,50,Kinesthetic,4,0,4.2
5047,S05048,37,Male,High School,Machine Learning,457,3,31,26,50,2,50,Kinesthetic,5,0,5.0
5048,S05049,47,Female,Undergraduate,Web Development,120,2,96,10,86,2,40,Visual,2,0,2.6
5049,S05050,22,Male,High School,Machine Learning,280,3,60,2,86,2,54,Reading/Writing,4,0,4.2
5050,S05051,27,Female,Undergraduate,Python Basics,329,3,32,11,73,1,47,Reading/Writing,3,0,2.2
5051,S05052,15,Male,Undergraduate,Python Basics,382,2,44,14,81,1,90,Visual,4,1,1.0
5052,S05053,42,Female,Undergraduate,Cybersecurity,165,1,76,7,80,1,59,Reading/Writing,3,0,2.2
5053,S05054,47,Male,Undergraduate,Data Science,315,4,58,44,65,1,63,Kinesthetic,1,0,1.4
5054,S05055,47,Male,Postgraduate,Data Science,218,3,52,23,55,0,94,Reading/Writing,1,1,1.0
5055,S05056,16,Female,High School,Python Basics,335,4,98,11,51,1,99,Kinesthetic,2,0,1.8
5056,S05057,16,Female,High School,Web Development,328,3,70,1,80,1,44,Auditory,4,0,2.6
5057,S05058,44,Male,Undergraduate,Web Development,191,1,79,37,92,1,77,Auditory,4,0,2.6
5058,S05059,33,Male,High School,Cybersecurity,237,2,86,24,45,2,96,Reading/Writing,4,0,4.2
5059,S05060,39,Female,Undergraduate,Web Development,286,1,68,24,68,2,54,Reading/Writing,5,0,5.0
5060,S05061,22,Male,Undergraduate,Data Science,497,2,35,42,43,1,56,Kinesthetic,5,0,3.0
5061,S05062,37,Female,Undergraduate,Cybersecurity,483,3,33,28,46,1,87,Auditory,1,1,1.0
5062,S05063,26,Male,Undergraduate,Machine Learning,23,3,35,14,60,1,38,Auditory,2,0,1.8
5063,S05064,41,Female,Undergraduate,Web Development,481,3,68,15,41,2,40,Visual,1,0,1.8
5064,S05065,34,Female,High School,Machine Learning,449,3,95,18,77,1,63,Visual,3,0,2.2
5065,S05066,17,Female,High School,Python Basics,45,3,46,14,74,2,92,Kinesthetic,5,0,5.0
5066,S05067,44,Female,High School,Python Basics,32,2,38,28,47,1,37,Kinesthetic,3,0,2.2
5067,S05068,28,Female,Undergraduate,Data Science,495,1,48,12,77,2,94,Visual,2,0,2.6
5068,S05069,21,Male,Undergraduate,Python Basics,455,1,88,14,65,0,38,Kinesthetic,1,1,1.0
5069,S05070,44,Female,Undergraduate,Web Development,296,1,82,7,65,1,91,Auditory,2,0,1.8
5070,S05071,38,Female,Postgraduate,Data Science,57,4,65,10,55,2,76,Kinesthetic,3,0,3.4
5071,S05072,43,Other,Postgraduate,Web Development,231,4,33,45,79,0,97,Reading/Writing,1,1,1.0
5072,S05073,43,Female,Undergraduate,Python Basics,292,3,76,7,69,1,86,Auditory,3,0,2.2
5073,S05074,27,Female,High School,Machine Learning,304,1,67,10,40,1,88,Auditory,1,0,1.4
5074,S05075,24,Male,Undergraduate,Cybersecurity,104,1,81,36,90,0,89,Auditory,3,1,1.0
5075,S05076,32,Male,Undergraduate,Machine Learning,313,1,56,38,84,2,69,Reading/Writing,3,0,3.4
5076,S05077,35,Female,Postgraduate,Cybersecurity,159,3,90,23,70,1,46,Auditory,3,1,1.0
5077,S05078,16,Female,Postgraduate,Machine Learning,206,4,99,21,90,2,76,Reading/Writing,5,1,1.0
5078,S05079,47,Male,Postgraduate,Cybersecurity,53,4,38,47,90,2,42,Visual,2,0,2.6
5079,S05080,28,Male,High School,Machine Learning,493,2,70,27,79,1,87,Reading/Writing,3,0,2.2
5080,S05081,40,Female,Undergraduate,Machine Learning,159,2,77,5,59,1,64,Reading/Writing,3,1,1.0
5081,S05082,47,Female,Undergraduate,Cybersecurity,326,4,43,47,64,1,73,Visual,3,1,1.0
5082,S05083,25,Male,Undergraduate,Web Development,335,1,67,9,97,0,79,Auditory,2,0,1.0
5083,S05084,44,Female,Postgraduate,Python Basics,241,3,54,8,49,0,63,Visual,4,0,1.0
5084,S05085,41,Male,High School,Web Development,438,1,67,39,70,1,54,Reading/Writing,5,0,3.0
5085,S05086,38,Female,Postgraduate,Python Basics,241,3,58,0,59,1,33,Auditory,4,1,1.0
5086,S05087,16,Male,High School,Web Development,167,4,77,31,77,2,62,Kinesthetic,3,1,1.0
5087,S05088,30,Female,Undergraduate,Data Science,330,4,56,8,84,1,50,Auditory,5,0,3.0
5088,S05089,33,Female,Postgraduate,Python Basics,65,1,43,6,88,2,30,Kinesthetic,5,0,5.0
5089,S05090,28,Female,Postgraduate,Python Basics,409,2,91,38,51,2,94,Visual,3,0,3.4
5090,S05091,34,Male,Undergraduate,Machine Learning,406,1,30,47,63,2,95,Auditory,3,0,3.4
5091,S05092,40,Male,Undergraduate,Web Development,201,4,48,19,72,0,61,Kinesthetic,2,0,1.0
5092,S05093,43,Other,Undergraduate,Python Basics,212,1,57,24,72,1,32,Visual,3,0,2.2
5093,S05094,33,Male,High School,Python Basics,317,3,78,43,97,1,55,Kinesthetic,4,0,2.6
5094,S05095,36,Male,Postgraduate,Python Basics,229,3,92,27,59,1,48,Auditory,5,0,3.0
5095,S05096,23,Male,High School,Python Basics,326,3,85,46,75,2,38,Visual,4,1,1.0
5096,S05097,24,Male,High School,Web Development,100,4,79,24,52,2,84,Visual,4,1,1.0
5097,S05098,39,Female,Undergraduate,Web Development,399,4,59,48,87,2,44,Auditory,5,0,5.0
5098,S05099,20,Female,Postgraduate,Web Development,377,2,83,47,58,0,97,Visual,2,0,1.0
5099,S05100,15,Female,Undergraduate,Data Science,264,3,67,38,53,2,44,Reading/Writing,2,1,1.0
5100,S05101,48,Male,High School,Machine Learning,19,4,70,13,74,1,37,Visual,2,0,1.8
5101,S05102,19,Female,Undergraduate,Cybersecurity,474,2,82,45,90,2,87,Visual,4,0,4.2
5102,S05103,19,Female,Undergraduate,Web Development,268,1,37,2,92,1,43,Auditory,4,0,2.6
5103,S05104,16,Female,Undergraduate,Python Basics,191,2,36,6,91,1,87,Visual,2,0,1.8
5104,S05105,18,Male,Postgraduate,Data Science,163,1,51,5,53,0,40,Visual,3,0,1.0
5105,S05106,32,Female,Undergraduate,Machine Learning,387,2,70,34,51,2,37,Reading/Writing,4,0,4.2
5106,S05107,43,Male,High School,Web Development,305,3,35,30,75,2,35,Kinesthetic,4,0,4.2
5107,S05108,43,Male,Postgraduate,Machine Learning,315,2,69,14,78,1,82,Auditory,3,0,2.2
5108,S05109,38,Female,Postgraduate,Web Development,355,2,69,11,40,1,45,Reading/Writing,3,0,2.2
5109,S05110,25,Male,Undergraduate,Web Development,445,2,76,48,51,1,93,Visual,4,0,2.6
5110,S05111,24,Male,Undergraduate,Cybersecurity,450,3,46,1,87,2,50,Auditory,4,0,4.2
5111,S05112,31,Female,Postgraduate,Data Science,97,1,82,49,48,1,61,Kinesthetic,3,0,2.2
5112,S05113,40,Female,High School,Python Basics,248,3,46,3,60,2,35,Auditory,4,0,4.2
5113,S05114,31,Female,Undergraduate,Python Basics,369,4,35,37,40,2,69,Visual,1,0,1.8
5114,S05115,17,Female,Undergraduate,Python Basics,96,4,75,19,60,0,67,Visual,1,0,1.0
5115,S05116,40,Male,Postgraduate,Web Development,162,1,49,5,83,2,50,Reading/Writing,4,0,4.2
5116,S05117,38,Male,Undergraduate,Machine Learning,86,2,74,11,52,0,65,Auditory,1,0,1.0
5117,S05118,28,Female,High School,Cybersecurity,359,2,65,42,60,2,65,Visual,1,0,1.8
5118,S05119,23,Male,Postgraduate,Data Science,142,2,93,12,50,0,52,Auditory,4,0,1.0
5119,S05120,21,Female,Undergraduate,Python Basics,482,2,78,35,50,0,60,Visual,2,0,1.0
5120,S05121,17,Male,Undergraduate,Python Basics,208,2,91,9,55,2,74,Visual,2,0,2.6
5121,S05122,25,Male,High School,Machine Learning,429,3,36,10,78,1,37,Reading/Writing,4,0,2.6
5122,S05123,20,Female,Postgraduate,Data Science,85,2,48,2,43,1,40,Auditory,5,0,3.0
5123,S05124,22,Female,Postgraduate,Machine Learning,141,2,35,12,95,2,52,Reading/Writing,5,0,5.0
5124,S05125,17,Male,High School,Python Basics,110,4,42,44,61,2,77,Reading/Writing,5,0,5.0
5125,S05126,21,Other,Undergraduate,Cybersecurity,360,1,47,8,80,0,34,Reading/Writing,4,0,1.0
5126,S05127,21,Female,Undergraduate,Machine Learning,190,1,67,32,62,2,99,Kinesthetic,1,0,1.8
5127,S05128,45,Male,Undergraduate,Machine Learning,145,3,70,23,61,1,58,Reading/Writing,2,1,1.0
5128,S05129,28,Female,Undergraduate,Machine Learning,283,4,74,0,61,1,43,Auditory,3,1,1.0
5129,S05130,18,Female,High School,Data Science,318,3,42,40,94,0,81,Visual,5,0,1.0
5130,S05131,34,Female,Postgraduate,Data Science,391,2,86,37,40,1,92,Reading/Writing,3,1,1.0
5131,S05132,16,Female,Undergraduate,Python Basics,264,4,95,2,51,1,66,Visual,3,0,2.2
5132,S05133,35,Male,Undergraduate,Python Basics,217,2,36,46,91,0,52,Auditory,4,0,1.0
5133,S05134,34,Male,Postgraduate,Machine Learning,348,2,82,39,99,2,46,Reading/Writing,1,0,1.8
5134,S05135,17,Male,High School,Data Science,451,2,67,44,81,0,58,Auditory,1,0,1.0
5135,S05136,33,Male,Postgraduate,Machine Learning,190,2,86,9,94,1,34,Auditory,2,0,1.8
5136,S05137,39,Other,Undergraduate,Web Development,262,4,94,14,58,1,84,Reading/Writing,5,0,3.0
5137,S05138,43,Female,Undergraduate,Web Development,453,1,96,5,85,0,54,Reading/Writing,1,0,1.0
5138,S05139,39,Male,Undergraduate,Python Basics,293,1,82,41,96,1,72,Kinesthetic,2,1,1.0
5139,S05140,45,Male,High School,Machine Learning,190,2,40,14,53,1,97,Visual,3,0,2.2
5140,S05141,41,Female,High School,Data Science,112,1,83,40,69,1,73,Reading/Writing,4,1,1.0
5141,S05142,38,Female,Undergraduate,Data Science,96,3,72,43,79,1,93,Visual,2,1,1.0
5142,S05143,35,Female,Postgraduate,Machine Learning,57,3,53,38,61,1,79,Auditory,5,0,3.0
5143,S05144,44,Male,Undergraduate,Machine Learning,315,1,81,27,65,2,57,Reading/Writing,4,0,4.2
5144,S05145,31,Female,High School,Data Science,120,3,42,23,63,1,59,Reading/Writing,1,0,1.4
5145,S05146,32,Female,Postgraduate,Data Science,192,3,34,24,99,2,53,Visual,1,1,1.0
5146,S05147,35,Male,Postgraduate,Machine Learning,317,2,98,11,91,1,30,Kinesthetic,3,0,2.2
5147,S05148,26,Male,Undergraduate,Data Science,19,2,77,28,79,2,95,Reading/Writing,4,0,4.2
5148,S05149,24,Other,High School,Machine Learning,443,1,48,46,60,0,87,Reading/Writing,5,0,1.0
5149,S05150,24,Male,Undergraduate,Python Basics,355,3,99,23,90,1,85,Visual,1,0,1.4
5150,S05151,17,Female,Postgraduate,Python Basics,273,4,93,31,98,1,58,Auditory,3,0,2.2
5151,S05152,21,Female,Undergraduate,Cybersecurity,174,4,59,9,79,1,74,Auditory,3,0,2.2
5152,S05153,41,Female,Postgraduate,Python Basics,96,3,47,23,99,2,66,Kinesthetic,4,0,4.2
5153,S05154,46,Male,High School,Machine Learning,460,4,34,8,53,1,75,Reading/Writing,2,0,1.8
5154,S05155,30,Female,Undergraduate,Data Science,162,3,95,7,41,1,49,Reading/Writing,1,0,1.4
5155,S05156,39,Female,Undergraduate,Web Development,463,2,38,18,82,1,68,Reading/Writing,5,0,3.0
5156,S05157,36,Male,Postgraduate,Web Development,81,3,78,21,49,0,88,Reading/Writing,1,0,1.0
5157,S05158,20,Male,High School,Web Development,271,2,56,0,51,2,34,Kinesthetic,1,0,1.8
5158,S05159,49,Female,Undergraduate,Machine Learning,129,1,50,32,54,1,39,Kinesthetic,5,0,3.0
5159,S05160,47,Female,High School,Cybersecurity,442,4,60,3,98,1,48,Auditory,2,0,1.8
5160,S05161,47,Female,High School,Python Basics,493,4,70,28,49,2,45,Auditory,4,0,4.2
5161,S05162,31,Other,High School,Data Science,404,1,49,45,77,0,43,Reading/Writing,5,0,1.0
5162,S05163,42,Female,Postgraduate,Python Basics,205,2,30,9,47,1,48,Kinesthetic,1,1,1.0
5163,S05164,21,Female,Postgraduate,Cybersecurity,124,1,58,40,51,0,66,Auditory,5,0,1.0
5164,S05165,37,Female,Postgraduate,Cybersecurity,131,3,50,35,84,0,82,Kinesthetic,2,0,1.0
5165,S05166,19,Female,High School,Machine Learning,11,2,44,31,94,2,91,Reading/Writing,1,0,1.8
5166,S05167,44,Female,Undergraduate,Web Development,260,4,38,28,41,1,46,Auditory,1,0,1.4
5167,S05168,48,Female,Undergraduate,Python Basics,498,2,79,22,99,2,84,Kinesthetic,1,0,1.8
5168,S05169,33,Male,High School,Cybersecurity,58,4,46,48,58,2,48,Visual,3,1,1.0
5169,S05170,45,Male,Postgraduate,Data Science,410,1,76,34,79,1,48,Visual,2,0,1.8
5170,S05171,32,Female,Undergraduate,Cybersecurity,395,3,35,14,99,2,80,Visual,1,0,1.8
5171,S05172,21,Male,Postgraduate,Web Development,117,1,72,30,48,0,63,Visual,3,1,1.0
5172,S05173,19,Male,Undergraduate,Cybersecurity,256,1,44,43,96,1,80,Visual,5,1,1.0
5173,S05174,44,Male,High School,Web Development,89,2,75,16,64,0,87,Kinesthetic,1,0,1.0
5174,S05175,49,Female,Undergraduate,Python Basics,32,3,48,42,97,1,60,Reading/Writing,4,1,1.0
5175,S05176,26,Male,High School,Cybersecurity,41,3,66,44,61,1,80,Kinesthetic,5,0,3.0
5176,S05177,31,Female,High School,Web Development,226,3,67,46,78,0,72,Visual,4,0,1.0
5177,S05178,47,Male,Undergraduate,Data Science,226,3,39,5,56,2,64,Reading/Writing,5,0,5.0
5178,S05179,49,Female,Postgraduate,Cybersecurity,487,4,75,11,79,0,57,Reading/Writing,5,0,1.0
5179,S05180,24,Female,Undergraduate,Python Basics,20,3,33,33,66,0,32,Kinesthetic,5,0,1.0
5180,S05181,26,Female,High School,Python Basics,464,2,84,33,66,1,53,Reading/Writing,3,0,2.2
5181,S05182,16,Female,High School,Machine Learning,244,2,64,37,64,1,78,Reading/Writing,3,0,2.2
5182,S05183,25,Male,Undergraduate,Cybersecurity,346,2,94,48,57,2,58,Kinesthetic,1,1,1.0
5183,S05184,48,Female,Undergraduate,Python Basics,317,1,84,1,83,0,83,Visual,4,0,1.0
5184,S05185,33,Female,High School,Python Basics,409,2,51,14,61,1,91,Auditory,1,0,1.4
5185,S05186,31,Female,Undergraduate,Python Basics,49,3,53,13,73,0,67,Visual,5,0,1.0
5186,S05187,28,Female,High School,Python Basics,452,3,96,41,42,1,57,Reading/Writing,5,1,1.0
5187,S05188,37,Male,High School,Cybersecurity,306,2,81,40,59,1,50,Reading/Writing,4,0,2.6
5188,S05189,20,Male,Undergraduate,Cybersecurity,92,3,49,35,92,1,61,Auditory,1,0,1.4
5189,S05190,20,Female,Undergraduate,Web Development,338,1,35,18,77,1,93,Auditory,3,0,2.2
5190,S05191,21,Male,Undergraduate,Cybersecurity,53,3,33,39,45,0,80,Auditory,3,0,1.0
5191,S05192,30,Male,Postgraduate,Cybersecurity,485,1,63,17,67,2,91,Visual,2,1,1.0
5192,S05193,43,Female,Undergraduate,Data Science,25,3,64,13,76,0,75,Auditory,4,0,1.0
5193,S05194,31,Female,Postgraduate,Data Science,21,1,45,5,74,1,67,Visual,1,0,1.4
5194,S05195,25,Female,Undergraduate,Cybersecurity,226,1,71,15,87,2,42,Visual,5,0,5.0
5195,S05196,47,Other,Postgraduate,Data Science,490,4,64,7,81,2,61,Auditory,3,0,3.4
5196,S05197,17,Male,Undergraduate,Web Development,197,3,80,43,73,0,35,Auditory,5,0,1.0
5197,S05198,33,Male,Undergraduate,Python Basics,109,1,32,48,90,1,44,Kinesthetic,5,0,3.0
5198,S05199,29,Male,Undergraduate,Web Development,196,1,51,16,79,0,42,Kinesthetic,1,0,1.0
5199,S05200,41,Female,Undergraduate,Python Basics,402,3,92,48,99,1,95,Kinesthetic,1,1,1.0
5200,S05201,25,Male,Postgraduate,Cybersecurity,396,4,96,2,73,1,76,Kinesthetic,4,0,2.6
5201,S05202,22,Female,High School,Python Basics,306,2,69,35,84,1,55,Visual,2,1,1.0
5202,S05203,41,Female,Undergraduate,Cybersecurity,482,2,46,36,65,2,86,Kinesthetic,3,1,1.0
5203,S05204,19,Male,High School,Data Science,370,1,71,2,64,1,89,Visual,2,0,1.8
5204,S05205,19,Female,Undergraduate,Machine Learning,79,1,88,34,73,1,42,Auditory,3,1,1.0
5205,S05206,45,Female,High School,Python Basics,335,2,66,7,65,2,57,Auditory,5,0,5.0
5206,S05207,29,Female,Postgraduate,Cybersecurity,286,1,79,32,86,2,48,Visual,1,0,1.8
5207,S05208,27,Male,Undergraduate,Data Science,241,2,33,30,44,0,93,Kinesthetic,5,1,1.0
5208,S05209,36,Male,Undergraduate,Cybersecurity,419,1,82,39,43,2,48,Visual,3,0,3.4
5209,S05210,37,Female,Postgraduate,Cybersecurity,450,2,39,11,54,1,97,Auditory,5,0,3.0
5210,S05211,43,Female,Postgraduate,Web Development,99,4,92,10,74,0,63,Auditory,2,0,1.0
5211,S05212,20,Male,High School,Data Science,304,1,76,34,46,0,57,Auditory,5,0,1.0
5212,S05213,17,Male,Postgraduate,Web Development,193,3,36,18,83,2,31,Auditory,2,0,2.6
5213,S05214,45,Female,Postgraduate,Cybersecurity,218,2,93,0,52,2,93,Reading/Writing,4,0,4.2
5214,S05215,42,Male,Undergraduate,Web Development,411,4,59,28,93,1,80,Reading/Writing,2,0,1.8
5215,S05216,27,Female,Postgraduate,Web Development,129,2,45,36,54,1,97,Auditory,3,0,2.2
5216,S05217,20,Female,Undergraduate,Web Development,475,3,35,13,63,0,41,Reading/Writing,2,0,1.0
5217,S05218,20,Male,Postgraduate,Machine Learning,176,4,86,5,74,2,88,Auditory,4,0,4.2
5218,S05219,36,Female,Undergraduate,Web Development,156,3,47,23,71,1,91,Kinesthetic,3,0,2.2
5219,S05220,41,Male,Undergraduate,Cybersecurity,40,3,81,43,91,2,57,Kinesthetic,2,1,1.0
5220,S05221,23,Female,Undergraduate,Data Science,178,4,79,1,52,0,61,Reading/Writing,2,1,1.0
5221,S05222,43,Female,Undergraduate,Cybersecurity,277,4,64,49,45,2,50,Reading/Writing,1,0,1.8
5222,S05223,23,Female,Undergraduate,Cybersecurity,477,2,31,15,72,1,60,Visual,1,0,1.4
5223,S05224,21,Male,High School,Data Science,414,4,54,25,59,1,55,Auditory,1,0,1.4
5224,S05225,38,Male,Undergraduate,Web Development,36,2,48,0,42,2,93,Kinesthetic,5,1,1.0
5225,S05226,36,Male,High School,Cybersecurity,231,3,72,15,58,0,83,Auditory,3,0,1.0
5226,S05227,49,Male,High School,Cybersecurity,450,2,72,3,42,0,97,Reading/Writing,1,0,1.0
5227,S05228,32,Male,High School,Machine Learning,289,1,94,5,82,1,51,Visual,1,0,1.4
5228,S05229,16,Female,Postgraduate,Machine Learning,155,3,34,38,88,0,99,Kinesthetic,3,0,1.0
5229,S05230,28,Other,High School,Data Science,291,4,34,25,99,2,70,Kinesthetic,5,0,5.0
5230,S05231,21,Female,Undergraduate,Data Science,348,4,70,11,41,1,79,Auditory,5,1,1.0
5231,S05232,34,Male,Undergraduate,Cybersecurity,376,4,39,10,59,2,97,Reading/Writing,3,1,1.0
5232,S05233,16,Male,Undergraduate,Machine Learning,336,4,81,5,88,1,69,Auditory,2,0,1.8
5233,S05234,24,Female,Undergraduate,Python Basics,233,3,52,6,50,2,77,Visual,1,0,1.8
5234,S05235,40,Female,Undergraduate,Data Science,398,4,44,35,66,1,80,Auditory,3,0,2.2
5235,S05236,22,Male,Postgraduate,Python Basics,399,4,45,28,81,1,68,Reading/Writing,5,0,3.0
5236,S05237,33,Male,Undergraduate,Data Science,219,2,84,33,74,1,76,Reading/Writing,5,1,1.0
5237,S05238,37,Female,Undergraduate,Data Science,355,3,34,26,98,0,94,Reading/Writing,3,1,1.0
5238,S05239,27,Female,Undergraduate,Web Development,52,1,89,29,64,1,72,Kinesthetic,1,0,1.4
5239,S05240,44,Male,Undergraduate,Cybersecurity,249,3,79,1,52,2,69,Visual,1,1,1.0
5240,S05241,29,Female,Postgraduate,Cybersecurity,377,1,50,4,73,1,78,Auditory,3,0,2.2
5241,S05242,42,Female,High School,Python Basics,431,3,53,15,85,0,70,Visual,5,0,1.0
5242,S05243,38,Female,Undergraduate,Cybersecurity,102,3,40,13,50,1,65,Kinesthetic,2,0,1.8
5243,S05244,22,Other,Undergraduate,Python Basics,442,2,43,32,64,2,84,Auditory,5,0,5.0
5244,S05245,43,Female,Postgraduate,Data Science,353,3,30,14,47,2,32,Reading/Writing,3,0,3.4
5245,S05246,35,Female,Undergraduate,Python Basics,167,2,98,9,51,2,62,Visual,2,0,2.6
5246,S05247,48,Female,High School,Python Basics,58,1,79,34,40,2,98,Reading/Writing,5,0,5.0
5247,S05248,29,Female,Undergraduate,Python Basics,491,1,92,17,74,2,67,Auditory,1,1,1.0
5248,S05249,25,Male,High School,Cybersecurity,499,2,74,29,45,1,34,Visual,1,1,1.0
5249,S05250,17,Female,Undergraduate,Machine Learning,87,4,87,15,43,1,84,Kinesthetic,2,1,1.0
5250,S05251,30,Female,Undergraduate,Web Development,471,1,96,19,71,0,77,Auditory,1,0,1.0
5251,S05252,43,Male,Postgraduate,Cybersecurity,366,3,63,30,46,2,60,Auditory,3,0,3.4
5252,S05253,15,Male,Postgraduate,Data Science,383,4,75,27,66,1,95,Kinesthetic,1,0,1.4
5253,S05254,36,Male,Undergraduate,Web Development,25,3,61,17,98,1,87,Reading/Writing,4,0,2.6
5254,S05255,33,Male,Postgraduate,Machine Learning,256,3,30,42,72,1,64,Visual,3,0,2.2
5255,S05256,28,Female,Undergraduate,Cybersecurity,217,4,99,32,59,2,50,Visual,3,0,3.4
5256,S05257,34,Female,High School,Cybersecurity,479,2,96,29,83,2,77,Auditory,1,0,1.8
5257,S05258,33,Male,Undergraduate,Machine Learning,202,1,81,13,91,2,77,Auditory,3,1,1.0
5258,S05259,38,Male,Postgraduate,Data Science,254,3,73,13,45,0,92,Kinesthetic,2,0,1.0
5259,S05260,26,Female,Postgraduate,Python Basics,421,3,86,43,85,1,32,Visual,4,0,2.6
5260,S05261,39,Female,High School,Machine Learning,411,2,54,36,70,2,65,Kinesthetic,1,0,1.8
5261,S05262,15,Female,Undergraduate,Web Development,433,4,66,4,81,1,87,Kinesthetic,2,0,1.8
5262,S05263,34,Male,Postgraduate,Machine Learning,172,2,92,49,49,0,85,Visual,3,1,1.0
5263,S05264,22,Male,High School,Cybersecurity,161,4,62,19,45,0,84,Kinesthetic,4,0,1.0
5264,S05265,18,Female,Undergraduate,Web Development,150,2,57,41,78,0,37,Kinesthetic,4,0,1.0
5265,S05266,20,Female,Undergraduate,Web Development,478,3,95,39,83,0,46,Visual,3,0,1.0
5266,S05267,21,Male,Postgraduate,Data Science,391,4,87,46,73,0,49,Auditory,4,0,1.0
5267,S05268,29,Male,Postgraduate,Data Science,150,2,59,12,58,0,43,Visual,4,0,1.0
5268,S05269,42,Female,Postgraduate,Web Development,237,1,66,15,69,2,40,Kinesthetic,5,0,5.0
5269,S05270,25,Female,Postgraduate,Web Development,156,2,45,39,75,0,52,Kinesthetic,1,0,1.0
5270,S05271,39,Female,Postgraduate,Cybersecurity,315,4,76,21,95,2,75,Auditory,5,0,5.0
5271,S05272,17,Female,Undergraduate,Cybersecurity,177,2,37,28,60,1,83,Visual,2,1,1.0
5272,S05273,27,Male,Undergraduate,Web Development,483,1,99,4,75,2,66,Visual,1,1,1.0
5273,S05274,26,Male,Undergraduate,Web Development,381,1,78,49,80,1,81,Visual,2,1,1.0
5274,S05275,30,Female,High School,Machine Learning,350,2,48,45,55,1,37,Reading/Writing,1,0,1.4
5275,S05276,43,Female,Postgraduate,Web Development,85,3,40,27,43,2,65,Reading/Writing,5,0,5.0
5276,S05277,46,Male,High School,Data Science,132,2,60,24,64,1,65,Visual,1,0,1.4
5277,S05278,45,Female,Undergraduate,Machine Learning,114,4,36,36,94,2,45,Auditory,4,0,4.2
5278,S05279,18,Male,Undergraduate,Web Development,96,3,43,48,43,0,98,Auditory,3,0,1.0
5279,S05280,40,Male,High School,Web Development,412,4,60,12,80,1,36,Kinesthetic,4,0,2.6
5280,S05281,41,Male,Undergraduate,Cybersecurity,376,4,34,5,67,1,50,Auditory,4,0,2.6
5281,S05282,23,Female,Undergraduate,Machine Learning,287,2,33,37,58,2,46,Reading/Writing,3,0,3.4
5282,S05283,27,Male,Postgraduate,Python Basics,486,3,79,26,61,0,63,Kinesthetic,3,0,1.0
5283,S05284,44,Male,Postgraduate,Data Science,36,3,89,25,93,1,78,Reading/Writing,4,0,2.6
5284,S05285,20,Male,Undergraduate,Machine Learning,457,3,64,0,65,0,67,Kinesthetic,1,0,1.0
5285,S05286,44,Female,High School,Machine Learning,390,4,38,13,57,1,37,Visual,4,0,2.6
5286,S05287,27,Male,High School,Cybersecurity,288,4,70,40,43,2,54,Visual,5,1,1.0
5287,S05288,36,Male,Undergraduate,Web Development,189,4,46,12,81,1,79,Visual,3,0,2.2
5288,S05289,37,Male,Postgraduate,Data Science,294,3,84,15,94,1,90,Kinesthetic,1,0,1.4
5289,S05290,41,Male,High School,Web Development,325,1,91,48,50,0,37,Visual,1,0,1.0
5290,S05291,18,Female,Undergraduate,Web Development,202,3,60,22,84,0,69,Kinesthetic,2,0,1.0
5291,S05292,43,Female,Postgraduate,Web Development,48,3,57,43,96,0,52,Kinesthetic,2,0,1.0
5292,S05293,41,Male,Undergraduate,Machine Learning,319,4,42,31,51,0,38,Auditory,5,1,1.0
